quantity,kgPrice,dateUnix,dateIso
10000,5.235884,1531951200,18/07/2018
20000,5.686863,1531951200,18/07/2018
25600,4.904869141,1531951200,18/07/2018
10000,5.228185,1532037600,19/07/2018
10000,5.228185,1532124000,20/07/2018
7000,6.05293,1532124000,20/07/2018
17789,5.446436,1532124000,20/07/2018
10000,5.358185,1532296800,22/07/2018
11972,5.318598396,1532296800,22/07/2018
11972,5.312333779,1532296800,22/07/2018
3000,4.1624,1532469600,24/07/2018
10000,5.32,1532469600,24/07/2018
11972,5.312333779,1532469600,24/07/2018
29000,4.910096552,1532469600,24/07/2018
15000,5.60477,1532469600,24/07/2018
8000,6.3,1532642400,26/07/2018
25600,4.90234375,1532728800,27/07/2018
3000,5.539996667,1532728800,27/07/2018
25600,4.90234375,1532728800,27/07/2018
25500,4.940196078,1532728800,27/07/2018
15000,5.68,1532901600,29/07/2018
7500,6.124593333,1532901600,29/07/2018
14137,5.407241282,1532901600,29/07/2018
14137,5.407241282,1532901600,29/07/2018
16500,4.993636364,1532988000,30/07/2018
5000,4.565536,1532988000,30/07/2018
16000,5.260909375,1532988000,30/07/2018
5000,4.565536,1532988000,30/07/2018
1000,5.48015,1532988000,30/07/2018
15000,5.68,1533074400,31/07/2018
14137,5.400167645,1533074400,31/07/2018
2000,9.226915,1533074400,31/07/2018
17789,5.443624712,1533074400,31/07/2018
25600,4.905859375,1533074400,31/07/2018
2000,5.793055,1533074400,31/07/2018
25000,5.5036,1533074400,31/07/2018
14137,5.400167645,1533074400,31/07/2018
14137,5.403704463,1533074400,31/07/2018
2000,7.87736,1533074400,31/07/2018
15805,5.304127175,1533074400,31/07/2018
25600,4.905859375,1533074400,31/07/2018
25000,5.5036,1533074400,31/07/2018
250,10,1533074400,31/07/2018
2000,5.8482,1533160800,01/08/2018
11972,5.318599232,1533247200,02/08/2018
13000,5.326923077,1533247200,02/08/2018
25600,4.905859375,1533247200,02/08/2018
1000,4.95928,1533247200,02/08/2018
15000,5.35,1533247200,02/08/2018
8000,4.63542,1533247200,02/08/2018
22000,5.490454545,1533333600,03/08/2018
25600,4.905859375,1533333600,03/08/2018
25600,4.905859375,1533333600,03/08/2018
25600,4.905859375,1533333600,03/08/2018
25000,5.5036,1533333600,03/08/2018
1000,5.18134,1533506400,05/08/2018
1000,5.3,1533506400,05/08/2018
15000,5.3,1533506400,05/08/2018
16000,5.17625,1533506400,05/08/2018
15500,6.170966452,1533506400,05/08/2018
25600,4.905859375,1533506400,05/08/2018
2000,5.450635,1533506400,05/08/2018
16000,5.1825,1533592800,06/08/2018
2000,6.08899,1533592800,06/08/2018
7250,5.35,1533592800,06/08/2018
16000,5.1825,1533592800,06/08/2018
1000,6.78756,1533679200,07/08/2018
900,5.785711111,1533679200,07/08/2018
500,5.7857,1533679200,07/08/2018
17000,5.6,1533679200,07/08/2018
8000,5.725875,1533852000,09/08/2018
25000,5.9562,1533938400,10/08/2018
10000,5.213183,1534111200,12/08/2018
16000,5.120625,1534111200,12/08/2018
16000,5.120625,1534111200,12/08/2018
16000,5.1903125,1534111200,12/08/2018
10000,5.213185,1534111200,12/08/2018
10000,5.213185,1534111200,12/08/2018
300,6.710933333,1534111200,12/08/2018
100,49.0676,1534111200,12/08/2018
25600,5.105859375,1534111200,12/08/2018
20000,5.3,1534197600,13/08/2018
10000,5.213183,1534197600,13/08/2018
8000,6.3,1534197600,13/08/2018
16000,5.120625,1534197600,13/08/2018
17789,5.43800326,1534197600,13/08/2018
17789,5.43800326,1534197600,13/08/2018
25600,4.969751953,1534370400,15/08/2018
8000,6.66885875,1534370400,15/08/2018
25600,4.969751953,1534370400,15/08/2018
50,11.3246,1534370400,15/08/2018
25600,4.969751953,1534370400,15/08/2018
10000,5.074217,1534370400,15/08/2018
16000,5.130583125,1534456800,16/08/2018
16500,5.29,1534456800,16/08/2018
7500,6.064586667,1534543200,17/08/2018
1500,7.07,1534543200,17/08/2018
0.1,6.39,1534543200,17/08/2018
7500,6.064586667,1534543200,17/08/2018
9000,5.565,1534716000,19/08/2018
11972,5.306069997,1534716000,19/08/2018
16500,5.1,1534716000,19/08/2018
11972,5.306069997,1534716000,19/08/2018
18000,5.493319444,1534716000,19/08/2018
7000,5.451368571,1534716000,19/08/2018
16000,5.65,1534716000,19/08/2018
11972,5.306069997,1534716000,19/08/2018
1700,6.628241176,1534802400,20/08/2018
300,5.836666667,1534802400,20/08/2018
1000,5.71613,1534802400,20/08/2018
25600,5.105859375,1534888800,21/08/2018
10000,5.671052,1534975200,22/08/2018
16000,5.1906125,1534975200,22/08/2018
5000,5.4542896,1534975200,22/08/2018
16000,5.881191875,1534975200,22/08/2018
12000,5.454289667,1534975200,22/08/2018
8000,5.13625,1534975200,22/08/2018
6200,7.223325806,1535061600,23/08/2018
2000,5.76355,1535061600,23/08/2018
16000,5.65,1535148000,24/08/2018
600,7.9792,1535148000,24/08/2018
5000,6.26,1535148000,24/08/2018
14137,5.400167645,1535148000,24/08/2018
600,7.440966667,1535148000,24/08/2018
10000,5.218185,1535148000,24/08/2018
500,5.4755,1535234400,25/08/2018
7000,6.543635714,1535320800,26/08/2018
14137,5.400167645,1535320800,26/08/2018
2000,6.54363,1535320800,26/08/2018
15450,6.170967638,1535320800,26/08/2018
50,16.5,1535320800,26/08/2018
14137,5.396632242,1535320800,26/08/2018
100,5.4799,1535320800,26/08/2018
100,5.4799,1535320800,26/08/2018
3000,5.4,1535320800,26/08/2018
20000,5.02,1535407200,27/08/2018
14137,5.396630827,1535407200,27/08/2018
15000,5.449466667,1535407200,27/08/2018
50,14.8688,1535407200,27/08/2018
16000,5.1906125,1535407200,27/08/2018
5000,6.26,1535493600,28/08/2018
2000,3.6483825,1535493600,28/08/2018
7000,5.728571429,1535493600,28/08/2018
2700,5.939996296,1535493600,28/08/2018
17789,5.43800326,1535493600,28/08/2018
17789,5.438003823,1535493600,28/08/2018
17789,5.43800326,1535580000,29/08/2018
200,5.5736,1535580000,29/08/2018
14137,5.396632242,1535666400,30/08/2018
17789,5.438003823,1535666400,30/08/2018
3400,6.563379412,1535666400,30/08/2018
14137,5.396632949,1535666400,30/08/2018
15000,5.334851333,1535666400,30/08/2018
17789.2,5.437942122,1535752800,31/08/2018
2000,6.921,1535752800,31/08/2018
14137.2,5.39655448,1535752800,31/08/2018
8000,6.00416875,1535752800,31/08/2018
3200,7.725171875,1535752800,31/08/2018
17789.2,5.437942122,1535752800,31/08/2018
16500,5.702973939,1536012000,03/09/2018
5,55.148,1536012000,03/09/2018
2500,5.75,1536012000,03/09/2018
4475,7.223776536,1536098400,04/09/2018
18000,5.491375,1536098400,04/09/2018
16500,5.702973939,1536098400,04/09/2018
1000,5.66282,1536098400,04/09/2018
5,53.972,1536184800,05/09/2018
1000,5.36344,1536184800,05/09/2018
4,19.3125,1536271200,06/09/2018
400,7.8758,1536271200,06/09/2018
20,5.6075,1536271200,06/09/2018
10,6.796,1536271200,06/09/2018
20000,5.68451,1536616800,10/09/2018
16000,5.1953,1536616800,10/09/2018
9000,5.770482222,1536703200,11/09/2018
7000,6.024285714,1536703200,11/09/2018
350,6.46,1536703200,11/09/2018
30000,6.315000067,1536876000,13/09/2018
200,7.51135,1536876000,13/09/2018
10000,5.355683,1536962400,14/09/2018
8000,6.02292,1537135200,16/09/2018
8000,6.02292,1537135200,16/09/2018
16000,5.65,1537135200,16/09/2018
16000,5.2403125,1537135200,16/09/2018
16000,5.65,1537135200,16/09/2018
16000,5.0703125,1537135200,16/09/2018
1500,4.940013333,1537221600,17/09/2018
11972,5.310246408,1537221600,17/09/2018
11972,5.310247244,1537221600,17/09/2018
16000,5.798244375,1537221600,17/09/2018
25500,5.511764706,1537221600,17/09/2018
3000,6.556913333,1537308000,18/09/2018
11972,5.310246408,1537308000,18/09/2018
16000,5.50375,1537308000,18/09/2018
16000,5.20125,1537308000,18/09/2018
5000,7.011846,1537308000,18/09/2018
8000,5.65,1537308000,18/09/2018
10000,5.683052,1537308000,18/09/2018
16000,5.8588,1537394400,19/09/2018
5000,6.904646,1537394400,19/09/2018
5000,6.049996,1537394400,19/09/2018
25600,5.287890625,1537480800,20/09/2018
16000,5.1005,1537567200,21/09/2018
8000,6.02291875,1537567200,21/09/2018
300,5.281433333,1537567200,21/09/2018
14000,6.399275,1537567200,21/09/2018
4000,5.476025,1537653600,22/09/2018
16000,5.0703125,1537740000,23/09/2018
14000,5.343022143,1537740000,23/09/2018
4000,5.7305525,1537740000,23/09/2018
16000,5.1005,1537740000,23/09/2018
4000,5.7305525,1537740000,23/09/2018
14000,5.343022143,1537740000,23/09/2018
7500,6.064588,1537740000,23/09/2018
10000,6.45,1537826400,24/09/2018
10000,6.45,1537826400,24/09/2018
2000,5.090965,1537826400,24/09/2018
15000,5.658082667,1537912800,25/09/2018
500,7.81732,1537912800,25/09/2018
500,9.4643,1537912800,25/09/2018
1200,6.679275,1537912800,25/09/2018
2000,9.226915,1537912800,25/09/2018
7500,5.251517333,1537999200,26/09/2018
16000,5.030625,1538085600,27/09/2018
10000,5.678051,1538172000,28/09/2018
3800,6.438873684,1538172000,28/09/2018
15000,5.439466667,1538172000,28/09/2018
25600,5.087890625,1538344800,30/09/2018
14000,5.344808567,1538517600,02/10/2018
25600,5.087890625,1538517600,02/10/2018
300,5.503822099,1538517600,02/10/2018
14000,5.344808567,1538517600,02/10/2018
25600,5.087890625,1538517600,02/10/2018
7500,5.251518666,1538517600,02/10/2018
25600,5.021587524,1538604000,03/10/2018
1500,5.181584362,1538604000,03/10/2018
15500,4.885493871,1538604000,03/10/2018
25600,5.087890625,1538690400,04/10/2018
8000,5.090931259,1538776800,05/10/2018
14137.2,5.396555894,1538949600,07/10/2018
17789.2,5.437942125,1538949600,07/10/2018
17789.2,5.437942688,1538949600,07/10/2018
1500,5.212620027,1538949600,07/10/2018
17789.2,5.437942125,1538949600,07/10/2018
17789.2,5.437942688,1538949600,07/10/2018
1000,5.144033196,1538949600,07/10/2018
14137.2,5.396555894,1538949600,07/10/2018
16000,4.930625,1539036000,08/10/2018
16000,5.685625,1539036000,08/10/2018
10000,6.32,1539036000,08/10/2018
16000,5.2062375,1539036000,08/10/2018
15000,5.439466667,1539036000,08/10/2018
200,13.06841907,1539036000,08/10/2018
9000,6.535555556,1539122400,09/10/2018
9000,6.535555556,1539122400,09/10/2018
500,5.8682,1539122400,09/10/2018
5023,5.810000145,1539122400,09/10/2018
16500,5.51,1539122400,09/10/2018
200,5.868200274,1539122400,09/10/2018
11000,5.7,1539122400,09/10/2018
4300,5.868199987,1539122400,09/10/2018
9000,6.535554443,1539208800,10/10/2018
7000,5.300000372,1539208800,10/10/2018
7500,6.064588002,1539208800,10/10/2018
8000,5.299999674,1539208800,10/10/2018
100,7.18,1539208800,10/10/2018
8000,5.65,1539295200,11/10/2018
16000,5.65,1539295200,11/10/2018
16000,4.930625,1539295200,11/10/2018
10000,6.32,1539381600,12/10/2018
16000,5.44,1539554400,14/10/2018
11000,5.79,1539554400,14/10/2018
15500,5.866129032,1539554400,14/10/2018
5000,5.803813909,1539554400,14/10/2018
14137.2,5.396555894,1539640800,15/10/2018
2000,6.099999863,1539640800,15/10/2018
25000,5.264,1539640800,15/10/2018
16000,5.44,1539640800,15/10/2018
2000,6.099999863,1539640800,15/10/2018
5000,6.750004,1539640800,15/10/2018
10000,4.793044746,1539727200,16/10/2018
11972,5.332190412,1539813600,17/10/2018
11972,5.332190412,1539813600,17/10/2018
25500,5.520758386,1539813600,17/10/2018
25600,5.741424221,1539986400,19/10/2018
3000,6.15,1539986400,19/10/2018
25000,4.92,1539986400,19/10/2018
17789.2,5.437942119,1539986400,19/10/2018
15500,4.950000196,1539986400,19/10/2018
200,5.234159091,1539986400,19/10/2018
17789.2,5.437942119,1540159200,21/10/2018
17789.2,5.437942119,1540159200,21/10/2018
30000,4.992,1540245600,22/10/2018
14137.2,5.39655519,1540245600,22/10/2018
17789.2,5.437942119,1540245600,22/10/2018
18000,5.103995554,1540332000,23/10/2018
2000,6.3,1540332000,23/10/2018
18000,5.103995554,1540332000,23/10/2018
4000,5.679564773,1540418400,24/10/2018
16000,4.904759375,1540418400,24/10/2018
10000,6.32,1540418400,24/10/2018
16000,4.904759375,1540418400,24/10/2018
16000,4.95,1540418400,24/10/2018
15500,4.95,1540418400,24/10/2018
10000,5.580789091,1540418400,24/10/2018
14137.2,5.396555891,1540418400,24/10/2018
25000,5.052,1540418400,24/10/2018
30000,4.934,1540418400,24/10/2018
30000,4.934,1540504800,25/10/2018
1000,5.23415978,1540504800,25/10/2018
2000,5.869988223,1540504800,25/10/2018
8000,5.183987603,1540504800,25/10/2018
1450,5.793103448,1540504800,25/10/2018
7500,6.061253333,1540591200,26/10/2018
30000,4.934,1540591200,26/10/2018
32000,4.95,1540591200,26/10/2018
9000,6.830000556,1540591200,26/10/2018
7500,6.061254674,1540591200,26/10/2018
7500,6.729007658,1540767600,28/10/2018
15000,6.92,1540767600,28/10/2018
15000,5.27,1540767600,28/10/2018
300,5.165289256,1540767600,28/10/2018
1000,5.464187328,1540767600,28/10/2018
16000,4.85625,1540767600,28/10/2018
6000,6.315713958,1540854000,29/10/2018
500,5.525369146,1540854000,29/10/2018
18000,5.869166667,1540854000,29/10/2018
4000,7.852309986,1540940400,30/10/2018
25000,4.893041096,1541026800,31/10/2018
3500,5.072054834,1541026800,31/10/2018
7500,7.59076,1541113200,01/11/2018
10000,5.7,1541113200,01/11/2018
4000,5.449999795,1541113200,01/11/2018
15000,7.207571333,1541113200,01/11/2018
5000,5.45,1541113200,01/11/2018
4000,6.682655,1541113200,01/11/2018
10000,6.32,1541199600,02/11/2018
32000,4.850171233,1541199600,02/11/2018
10000,6.32,1541199600,02/11/2018
32000,4.8503125,1541199600,02/11/2018
8300,5.399999868,1541458800,05/11/2018
1200,12.15664779,1541458800,05/11/2018
1300,9.556312532,1541458800,05/11/2018
0.03,99.15216421,1541458800,05/11/2018
1000,5.479452055,1541890800,10/11/2018
15500,4.95,1541977200,11/11/2018
10000,6.32,1541977200,11/11/2018
16000,4.81875,1541977200,11/11/2018
16000,4.81875,1541977200,11/11/2018
15000,6.92,1542063600,12/11/2018
25,7.984547945,1542150000,13/11/2018
9000,5.254736889,1542236400,14/11/2018
16000,6.021055517,1542236400,14/11/2018
10000,5.7,1542322800,15/11/2018
17789.2,5.957771011,1542409200,16/11/2018
10000,5.723016,1542409200,16/11/2018
30000,4.9,1542409200,16/11/2018
25000,4.95,1542409200,16/11/2018
15000,5.874683331,1542582000,18/11/2018
14000,7.480545333,1542582000,18/11/2018
14137.2,5.916384435,1542582000,18/11/2018
17789.2,5.957770451,1542582000,18/11/2018
15000,6.3042,1542582000,18/11/2018
30000,4.9,1542582000,18/11/2018
1500,8.8,1542754800,20/11/2018
30000,4.9,1542754800,20/11/2018
16000,5.88,1542754800,20/11/2018
100,14.04977825,1542841200,21/11/2018
16000,5.44,1542841200,21/11/2018
15000,5.006666667,1542927600,22/11/2018
10000,6.32,1542927600,22/11/2018
15000,4.83,1542927600,22/11/2018
11972,5.820077678,1543014000,23/11/2018
11972,5.820077678,1543014000,23/11/2018
31000,4.834516129,1543014000,23/11/2018
14137.2,5.916385855,1543014000,23/11/2018
31000,4.834516129,1543273200,26/11/2018
16000,5.2,1543273200,26/11/2018
4000,6.620253123,1543273200,26/11/2018
250,6.500000561,1543273200,26/11/2018
4800,6.620253129,1543273200,26/11/2018
5000,5.500000337,1543273200,26/11/2018
16500,5.5,1543273200,26/11/2018
1500,5.858020023,1543273200,26/11/2018
31000,4.834516129,1543359600,27/11/2018
5000,5.499999495,1543359600,27/11/2018
1500,5.473684211,1543359600,27/11/2018
5000,5.499999523,1543446000,28/11/2018
12000,7.849136842,1543532400,29/11/2018
1500,6.01,1543532400,29/11/2018
10000,5.723016,1543532400,29/11/2018
12000,7.849136842,1543532400,29/11/2018
5000,5.327719298,1543618800,30/11/2018
25600,4.764802632,1543618800,30/11/2018
15500,5.019999801,1543618800,30/11/2018
5000,5.327719298,1543618800,30/11/2018
8750,5.333333526,1543618800,30/11/2018
5000,5.327719298,1543618800,30/11/2018
16000,4.937719298,1543791600,02/12/2018
16000,4.937719298,1543791600,02/12/2018
17000,5.45,1543791600,02/12/2018
500,7.165777937,1543791600,02/12/2018
16000,4.937719298,1543791600,02/12/2018
16000,4.937719298,1543878000,03/12/2018
18000,4.430409357,1543878000,03/12/2018
5000,5.499999495,1543878000,03/12/2018
25000,5.15,1543878000,03/12/2018
25000,4.92,1543964400,04/12/2018
300,12.4425979,1543964400,04/12/2018
5000,5.594217901,1544050800,05/12/2018
22000,4.869999818,1544137200,06/12/2018
28000,4.87,1544137200,06/12/2018
7277.4,4.019366165,1544223600,07/12/2018
14000,5.138166616,1544223600,07/12/2018
14000,5.138166616,1544223600,07/12/2018
12500,4.900943383,1544396400,09/12/2018
16000,4.68875,1544482800,10/12/2018
16000,4.68875,1544482800,10/12/2018
16000,4.745717345,1544569200,11/12/2018
14000,5.138166616,1544569200,11/12/2018
16500,5.1,1544569200,11/12/2018
16000,4.745717345,1544569200,11/12/2018
16000,5.190935046,1544655600,12/12/2018
16000,4.843861527,1544655600,12/12/2018
1000,5.25,1544655600,12/12/2018
200,6.805703056,1544655600,12/12/2018
16000,4.845645967,1544655600,12/12/2018
16000,4.745717345,1544742000,13/12/2018
16000,4.745717345,1544742000,13/12/2018
25000,4.94999976,1544828400,14/12/2018
3000,4.950001999,1544828400,14/12/2018
12500,4.8944,1544828400,14/12/2018
32000,4.6509375,1545001200,16/12/2018
5000,5.499999743,1545001200,16/12/2018
32000,4.6509375,1545001200,16/12/2018
16000,4.843861527,1545087600,17/12/2018
40000,5.02,1545087600,17/12/2018
16000,4.745717345,1545174000,18/12/2018
4200,5.624086022,1545260400,19/12/2018
1800,5.624084986,1545260400,19/12/2018
16000,4.766129032,1545260400,19/12/2018
200,4.809544375,1545260400,19/12/2018
32050,4.923310911,1545260400,19/12/2018
500,6.916572491,1545346800,20/12/2018
50,13.62,1545346800,20/12/2018
500,9.256247765,1545346800,20/12/2018
16500,4.84,1545346800,20/12/2018
16000,4.836021505,1545433200,21/12/2018
32000,4.835573477,1545606000,23/12/2018
26375,4.833511695,1545778800,25/12/2018
11575,4.833058517,1545778800,25/12/2018
300,5.604792223,1545778800,25/12/2018
8000,5.034050179,1545951600,27/12/2018
10000,6.32,1546210800,30/12/2018
10000,5.475268817,1546210800,30/12/2018
16000,4.63875,1546210800,30/12/2018
16500,4.84,1546210800,30/12/2018
16000,4.63875,1546210800,30/12/2018
15500,5.849462366,1546297200,31/12/2018
900,50.48187973,1546297200,31/12/2018
17789.2,5.957462653,1546297200,31/12/2018
1200,12.21455884,1546297200,31/12/2018
1200,12.02765856,1546297200,31/12/2018
4000,6.283154122,1546297200,31/12/2018
1500,5.868578256,1546297200,31/12/2018
17789.2,5.957462653,1546297200,31/12/2018
2000,4.931899642,1546383600,01/01/2019
14137.2,5.91641747,1546383600,01/01/2019
14137.2,5.91641747,1546383600,01/01/2019
11000,5.191267514,1546383600,01/01/2019
17789.2,5.957462653,1546383600,01/01/2019
500,6.010064702,1546470000,02/01/2019
100,16.17688555,1546470000,02/01/2019
500,5.135325618,1546470000,02/01/2019
50,5.751258088,1546470000,02/01/2019
5000,5.017972682,1546556400,03/01/2019
12000,5.890246825,1546642800,04/01/2019
20000,4.999592313,1546642800,04/01/2019
300,5.415768033,1546729200,05/01/2019
25600,4.554951474,1546815600,06/01/2019
25600,4.554951474,1546815600,06/01/2019
300,5.415768033,1546815600,06/01/2019
28000,4.70986957,1546902000,07/01/2019
24750,5.490999136,1546902000,07/01/2019
25600,4.554951474,1546902000,07/01/2019
400,5.499640546,1546902000,07/01/2019
1500,4.965252816,1546988400,08/01/2019
18000,6.366323189,1546988400,08/01/2019
10000,5.475197699,1546988400,08/01/2019
15000,5.516415049,1546988400,08/01/2019
500,5.23364486,1546988400,08/01/2019
25600,4.554951474,1547074800,09/01/2019
500,5.26240115,1547074800,09/01/2019
25600,4.554951474,1547074800,09/01/2019
25600,4.554951474,1547074800,09/01/2019
1500,6.450994488,1547074800,09/01/2019
1000,5.794392523,1547161200,10/01/2019
9000,5.795990095,1547161200,10/01/2019
2000,5.772825306,1547247600,11/01/2019
500,5.291157441,1547334000,12/01/2019
16000,4.474299065,1547420400,13/01/2019
150,6.020294737,1547420400,13/01/2019
32000,4.551132279,1547420400,13/01/2019
14000,5.114511657,1547506800,14/01/2019
24000,6.00167745,1547506800,14/01/2019
400,10.28037383,1547506800,14/01/2019
225,12.52496206,1547506800,14/01/2019
16000,4.836448598,1547506800,14/01/2019
16000,4.8391445,1547506800,14/01/2019
14000,5.114511657,1547506800,14/01/2019
16000,5.181524083,1547593200,15/01/2019
50,5.397727273,1547679600,16/01/2019
23000,5.295842948,1547679600,16/01/2019
2010,7.604025328,1547679600,16/01/2019
50,5.113636364,1547679600,16/01/2019
8000,4.563210227,1547766000,17/01/2019
3000,5.340909091,1547766000,17/01/2019
400,5.504261364,1547766000,17/01/2019
1500,4.829545455,1547766000,17/01/2019
18000,6.381786616,1547766000,17/01/2019
3000,5.340909091,1547852400,18/01/2019
250,5.340909091,1547852400,18/01/2019
24000,6.014441288,1548025200,20/01/2019
8000,4.950284091,1548025200,20/01/2019
9000,4.35479211,1548111600,21/01/2019
24750,5.633608815,1548111600,21/01/2019
25,19.84229979,1548111600,21/01/2019
24000,4.704663826,1548111600,21/01/2019
24750,5.633608815,1548111600,21/01/2019
200,4.550065881,1548111600,21/01/2019
18000,6.379419192,1548198000,22/01/2019
2000,5.901988636,1548198000,22/01/2019
1000,5.894886364,1548198000,22/01/2019
11972,5.818500744,1548198000,22/01/2019
14000,5.114650974,1548198000,22/01/2019
11972,5.818500744,1548198000,22/01/2019
24000,4.704663826,1548284400,23/01/2019
550,6.689049587,1548284400,23/01/2019
550,6.689049587,1548284400,23/01/2019
14000,5.114650974,1548284400,23/01/2019
100,5.397727273,1548284400,23/01/2019
200,10.8065773,1548284400,23/01/2019
100,6.676136364,1548284400,23/01/2019
32000,4.70925071,1548370800,24/01/2019
16000,4.905007102,1548370800,24/01/2019
5000,4.758522727,1548543600,26/01/2019
11972,5.818500744,1548630000,27/01/2019
8000,5.126065341,1548630000,27/01/2019
11972,5.818500744,1548630000,27/01/2019
2200,5.094266529,1548630000,27/01/2019
3000,5.09469697,1548630000,27/01/2019
16550,5.09732903,1548630000,27/01/2019
200,7.315340909,1548630000,27/01/2019
2000,6.321022727,1548630000,27/01/2019
2000,4.789367766,1548630000,27/01/2019
10000,6.167613636,1548630000,27/01/2019
3000,7.892992424,1548630000,27/01/2019
16000,4.600497159,1548630000,27/01/2019
2000,6.321022727,1548630000,27/01/2019
10000,6.167613636,1548630000,27/01/2019
350,7.794314487,1548716400,28/01/2019
18000,5.587121212,1548716400,28/01/2019
2000,4.651988636,1548716400,28/01/2019
15500,5.98148827,1548716400,28/01/2019
10000,4.433238636,1548802800,29/01/2019
24000,6.014441288,1548802800,29/01/2019
10000,6.167613636,1548802800,29/01/2019
10000,6.084423618,1548802800,29/01/2019
8000,5.433238636,1548802800,29/01/2019
6000,4.971590909,1548889200,30/01/2019
8400,10.20344801,1548889200,30/01/2019
1200,12.07329227,1548889200,30/01/2019
17789.2,5.957553664,1548889200,30/01/2019
9000,5.863320707,1548889200,30/01/2019
50,6.159825115,1548889200,30/01/2019
17789.2,5.957553664,1548889200,30/01/2019
20000,4.999376404,1548889200,30/01/2019
17789.2,5.957553664,1548889200,30/01/2019
3000,5.170454545,1548889200,30/01/2019
4000,8.103693182,1548889200,30/01/2019
